id,elevator,timein,timeout,floorin,floorout
165,2,5/1/17 19:01,5/1/17 19:02,8,1
266,3,5/1/17 7:52,5/1/17 7:52,5,4
266,2,5/1/17 17:49,5/1/17 17:50,8,5
266,3,5/1/17 12:36,5/1/17 12:36,6,2
266,4,5/1/17 7:19,5/1/17 7:20,9,4
276,2,5/1/17 19:22,5/1/17 19:23,1,10
276,4,5/1/17 13:08,5/1/17 13:09,6,1
276,4,5/1/17 11:05,5/1/17 11:06,2,7
276,3,5/1/17 12:33,5/1/17 12:33,3,4
276,2,5/1/17 5:18,5/1/17 5:19,10,2
255,1,5/1/17 18:02,5/1/17 18:02,2,7
255,3,5/1/17 12:26,5/1/17 12:27,3,8
255,1,5/1/17 7:35,5/1/17 7:35,2,3
142,3,5/1/17 16:35,5/1/17 16:35,2,5
142,2,5/1/17 14:16,5/1/17 14:16,5,3
266,3,5/1/17 5:15,5/1/17 5:16,3,9
266,1,5/1/17 8:20,5/1/17 8:21,7,1
266,1,5/1/17 5:20,5/1/17 5:20,6,7
266,3,5/1/17 5:10,5/1/17 5:10,4,7
266,2,5/1/17 4:39,5/1/17 4:40,7,1
64,3,5/1/17 8:52,5/1/17 8:52,8,7
64,4,5/1/17 8:30,5/1/17 8:30,8,9
64,2,5/1/17 19:50,5/1/17 19:50,4,1
64,4,5/1/17 6:23,5/1/17 6:23,8,3
234,4,5/1/17 10:42,5/1/17 10:42,8,9
234,4,5/1/17 13:13,5/1/17 13:13,9,8
239,2,5/1/17 12:30,5/1/17 12:30,1,2
239,4,5/1/17 6:28,5/1/17 6:29,1,7
239,2,5/1/17 14:00,5/1/17 14:00,7,4
239,2,5/1/17 6:28,5/1/17 6:28,7,1
239,3,5/1/17 12:53,5/1/17 12:53,5,4
106,2,5/1/17 17:42,5/1/17 17:43,6,1
106,3,5/1/17 7:30,5/1/17 7:30,10,8
106,2,5/1/17 17:39,5/1/17 17:39,7,1
106,2,5/1/17 17:06,5/1/17 17:06,8,5
106,1,5/1/17 5:42,5/1/17 5:42,1,6
73,2,5/1/17 9:12,5/1/17 9:13,5,8
73,1,5/1/17 10:14,5/1/17 10:14,7,2
73,3,5/1/17 18:52,5/1/17 18:52,3,9
93,2,5/1/17 5:22,5/1/17 5:22,5,4
93,4,5/1/17 9:14,5/1/17 9:14,7,6
174,4,5/1/17 17:44,5/1/17 17:44,3,5
174,1,5/1/17 17:20,5/1/17 17:20,6,8
174,1,5/1/17 6:36,5/1/17 6:36,6,4
175,2,5/1/17 13:05,5/1/17 13:06,4,10
175,1,5/1/17 8:34,5/1/17 8:35,7,4
175,3,5/1/17 8:53,5/1/17 8:53,5,7
175,4,5/1/17 4:41,5/1/17 4:41,1,7
143,3,5/1/17 12:42,5/1/17 12:43,7,5
143,1,5/1/17 6:00,5/1/17 6:00,6,7
143,3,5/1/17 16:26,5/1/17 16:26,4,5
143,1,5/1/17 11:04,5/1/17 11:05,6,10
107,2,5/1/17 17:01,5/1/17 17:01,9,8
107,1,5/1/17 12:46,5/1/17 12:47,10,5
107,3,5/1/17 6:37,5/1/17 6:37,3,6
107,4,5/1/17 10:44,5/1/17 10:44,3,4
205,3,5/1/17 17:52,5/1/17 17:54,1,10
205,2,5/1/17 16:18,5/1/17 16:19,10,3
275,1,5/1/17 18:37,5/1/17 18:37,1,2
275,3,5/1/17 12:53,5/1/17 12:53,5,3
275,4,5/1/17 12:26,5/1/17 12:26,2,1
275,2,5/1/17 11:16,5/1/17 11:16,5,6
201,2,5/1/17 5:13,5/1/17 5:14,7,2
201,2,5/1/17 17:04,5/1/17 17:05,4,9
201,2,5/1/17 16:25,5/1/17 16:25,5,2
201,1,5/1/17 17:16,5/1/17 17:16,10,9
210,1,5/1/17 10:45,5/1/17 10:45,8,7
210,2,5/1/17 18:30,5/1/17 18:30,3,10
210,4,5/1/17 12:09,5/1/17 12:10,4,10
210,3,5/1/17 14:08,5/1/17 14:08,3,7
210,3,5/1/17 15:06,5/1/17 15:07,7,1
96,1,5/1/17 6:53,5/1/17 6:53,5,7
96,4,5/1/17 19:04,5/1/17 19:04,6,7
96,2,5/1/17 4:23,5/1/17 4:24,5,9
96,1,5/1/17 15:29,5/1/17 15:30,9,2
96,4,5/1/17 13:53,5/1/17 13:53,9,10
73,2,5/1/17 13:52,5/1/17 13:53,10,2
73,3,5/1/17 16:00,5/1/17 16:00,5,2
73,4,5/1/17 13:24,5/1/17 13:25,2,9
298,3,5/1/17 17:38,5/1/17 17:38,4,2
298,4,5/1/17 8:21,5/1/17 8:21,3,2
298,4,5/1/17 14:36,5/1/17 14:36,2,8
288,4,5/1/17 17:14,5/1/17 17:14,2,3
288,4,5/1/17 13:50,5/1/17 13:50,4,2
288,1,5/1/17 6:43,5/1/17 6:43,5,4
48,4,5/1/17 8:56,5/1/17 8:56,3,9
48,2,5/1/17 14:12,5/1/17 14:12,6,7
48,3,5/1/17 8:49,5/1/17 8:50,5,1
48,3,5/1/17 14:04,5/1/17 14:04,2,10
15,2,5/1/17 16:56,5/1/17 16:56,6,4
15,3,5/1/17 16:27,5/1/17 16:28,1,6
15,3,5/1/17 15:22,5/1/17 15:22,1,3
212,3,5/1/17 19:43,5/1/17 19:43,2,6
212,3,5/1/17 11:35,5/1/17 11:36,7,10
212,1,5/1/17 15:26,5/1/17 15:27,10,7
170,1,5/1/17 8:32,5/1/17 8:32,2,3
170,2,5/1/17 4:52,5/1/17 4:53,8,3
170,2,5/1/17 8:19,5/1/17 8:19,9,10
170,3,5/1/17 5:54,5/1/17 5:54,8,9
170,1,5/1/17 13:08,5/1/17 13:08,5,2
25,1,5/1/17 19:53,5/1/17 19:54,6,9
25,2,5/1/17 14:09,5/1/17 14:09,4,3
25,4,5/1/17 7:52,5/1/17 7:52,6,10
25,4,5/1/17 17:11,5/1/17 17:11,6,4
25,1,5/1/17 18:33,5/1/17 18:33,5,8
201,4,5/1/17 14:31,5/1/17 14:31,8,5
201,2,5/1/17 12:11,5/1/17 12:11,9,4
201,1,5/1/17 9:22,5/1/17 9:23,7,10
138,3,5/1/17 16:10,5/1/17 16:10,4,8
138,3,5/1/17 11:32,5/1/17 11:32,7,6
138,3,5/1/17 19:00,5/1/17 19:01,2,8
138,3,5/1/17 15:40,5/1/17 15:41,1,9
138,3,5/1/17 8:42,5/1/17 8:42,10,7
117,4,5/1/17 13:00,5/1/17 13:00,9,7
117,4,5/1/17 18:06,5/1/17 18:07,1,4
117,1,5/1/17 5:57,5/1/17 5:58,2,8
287,2,5/1/17 16:10,5/1/17 16:10,10,8
287,2,5/1/17 16:08,5/1/17 16:08,5,10
15,1,5/1/17 11:18,5/1/17 11:19,6,1
15,4,5/1/17 14:17,5/1/17 14:17,2,4
108,3,5/1/17 17:21,5/1/17 17:22,7,1
108,2,5/1/17 6:30,5/1/17 6:30,8,6
108,3,5/1/17 9:46,5/1/17 9:46,8,2
108,4,5/1/17 7:04,5/1/17 7:04,9,8
60,3,5/1/17 16:23,5/1/17 16:23,2,7
60,3,5/1/17 8:03,5/1/17 8:03,5,3
60,1,5/1/17 12:06,5/1/17 12:07,5,2
106,4,5/1/17 5:04,5/1/17 5:04,5,6
106,1,5/1/17 5:08,5/1/17 5:08,7,6
106,4,5/1/17 12:38,5/1/17 12:39,1,10
191,2,5/1/17 19:55,5/1/17 19:55,6,7
191,1,5/1/17 16:39,5/1/17 16:40,2,4
205,4,5/1/17 15:25,5/1/17 15:26,5,7
205,4,5/1/17 7:52,5/1/17 7:52,6,8
282,1,5/1/17 11:10,5/1/17 11:10,5,2
282,2,5/1/17 18:19,5/1/17 18:20,2,8
282,4,5/1/17 4:27,5/1/17 4:27,8,5
282,1,5/1/17 13:26,5/1/17 13:27,10,2
282,1,5/1/17 14:56,5/1/17 14:56,9,6
185,1,5/1/17 7:10,5/1/17 7:11,10,2
185,3,5/1/17 14:49,5/1/17 14:49,5,4
185,4,5/1/17 8:33,5/1/17 8:34,1,6
185,2,5/1/17 17:26,5/1/17 17:26,4,1
146,3,5/1/17 19:00,5/1/17 19:01,8,1
146,4,5/1/17 12:35,5/1/17 12:36,2,10
146,1,5/1/17 19:25,5/1/17 19:25,3,6
96,2,5/1/17 10:10,5/1/17 10:10,10,9
96,3,5/1/17 5:00,5/1/17 5:00,5,6
96,1,5/1/17 6:13,5/1/17 6:13,9,8
96,3,5/1/17 15:11,5/1/17 15:12,4,6
264,1,5/1/17 9:10,5/1/17 9:11,9,4
264,4,5/1/17 7:20,5/1/17 7:20,8,5
264,1,5/1/17 4:47,5/1/17 4:47,6,8
157,1,5/1/17 8:09,5/1/17 8:10,8,2
157,4,5/1/17 9:42,5/1/17 9:42,7,4
157,1,5/1/17 8:22,5/1/17 8:22,10,6
157,4,5/1/17 19:28,5/1/17 19:28,2,1
273,2,5/1/17 8:15,5/1/17 8:15,2,7
273,1,5/1/17 7:31,5/1/17 7:32,2,3
273,1,5/1/17 11:24,5/1/17 11:24,10,4
240,3,5/1/17 12:21,5/1/17 12:21,3,2
240,3,5/1/17 14:12,5/1/17 14:13,2,1
240,4,5/1/17 8:26,5/1/17 8:26,10,6
240,2,5/1/17 15:14,5/1/17 15:14,9,4
240,2,5/1/17 16:30,5/1/17 16:30,2,7
66,1,5/1/17 16:53,5/1/17 16:53,10,6
66,3,5/1/17 4:18,5/1/17 4:19,8,5
66,3,5/1/17 19:14,5/1/17 19:15,5,4
66,3,5/1/17 4:23,5/1/17 4:24,9,2
139,3,5/1/17 7:55,5/1/17 7:55,4,3
139,1,5/1/17 9:54,5/1/17 9:54,7,8
139,4,5/1/17 5:20,5/1/17 5:21,8,5
55,3,5/1/17 12:22,5/1/17 12:22,8,6
55,3,5/1/17 18:13,5/1/17 18:13,8,10
55,1,5/1/17 7:00,5/1/17 7:00,4,5
55,1,5/1/17 13:41,5/1/17 13:41,8,4
55,2,5/1/17 16:11,5/1/17 16:12,8,2
248,4,5/1/17 10:51,5/1/17 10:51,10,9
248,4,5/1/17 11:42,5/1/17 11:42,9,3
72,3,5/1/17 17:15,5/1/17 17:15,4,3
72,3,5/1/17 17:22,5/1/17 17:22,10,6
72,3,5/1/17 17:37,5/1/17 17:37,4,8
72,1,5/1/17 19:31,5/1/17 19:31,6,10
28,1,5/1/17 14:56,5/1/17 14:56,6,2
28,3,5/1/17 15:47,5/1/17 15:47,8,6
28,2,5/1/17 19:57,5/1/17 19:58,4,8
28,2,5/1/17 7:19,5/1/17 7:19,8,7
21,2,5/1/17 6:39,5/1/17 6:39,1,2
21,1,5/1/17 7:19,5/1/17 7:19,2,4
21,2,5/1/17 6:23,5/1/17 6:23,2,1
21,2,5/1/17 18:17,5/1/17 18:18,6,8
21,3,5/1/17 17:38,5/1/17 17:38,2,3
268,3,5/1/17 18:56,5/1/17 18:57,8,4
268,4,5/1/17 5:37,5/1/17 5:37,9,10
268,1,5/1/17 18:44,5/1/17 18:44,5,3
268,3,5/1/17 12:08,5/1/17 12:08,7,4
268,3,5/1/17 11:26,5/1/17 11:27,1,8
268,1,5/1/17 16:34,5/1/17 16:35,9,5
268,2,5/1/17 17:09,5/1/17 17:09,9,5
135,4,5/1/17 16:14,5/1/17 16:15,7,9
135,3,5/1/17 12:23,5/1/17 12:23,3,4
135,1,5/1/17 14:21,5/1/17 14:21,6,3
135,3,5/1/17 15:26,5/1/17 15:27,5,1
135,1,5/1/17 14:48,5/1/17 14:49,10,6
135,1,5/1/17 13:02,5/1/17 13:02,5,10
208,2,5/1/17 6:26,5/1/17 6:27,8,2
208,4,5/1/17 17:31,5/1/17 17:31,1,2
208,2,5/1/17 6:01,5/1/17 6:01,10,3
104,3,5/1/17 19:39,5/1/17 19:39,2,8
104,1,5/1/17 13:36,5/1/17 13:37,1,5
104,3,5/1/17 12:37,5/1/17 12:37,7,4
104,1,5/1/17 18:34,5/1/17 18:34,8,7
134,3,5/1/17 19:08,5/1/17 19:08,6,9
134,3,5/1/17 7:41,5/1/17 7:41,10,7
134,3,5/1/17 11:15,5/1/17 11:16,6,8
134,3,5/1/17 12:08,5/1/17 12:09,1,7
20,4,5/1/17 8:25,5/1/17 8:25,10,9
20,4,5/1/17 18:26,5/1/17 18:26,8,3
20,1,5/1/17 19:45,5/1/17 19:45,6,9
20,4,5/1/17 17:50,5/1/17 17:50,7,5
132,2,5/1/17 4:34,5/1/17 4:35,10,3
132,3,5/1/17 15:40,5/1/17 15:41,1,9
132,2,5/1/17 10:49,5/1/17 10:50,10,5
132,1,5/1/17 10:57,5/1/17 10:57,2,7
132,2,5/1/17 5:49,5/1/17 5:49,9,1
196,4,5/1/17 12:47,5/1/17 12:47,6,9
196,4,5/1/17 5:49,5/1/17 5:49,7,6
196,1,5/1/17 17:09,5/1/17 17:10,5,10
196,3,5/1/17 13:12,5/1/17 13:12,7,6
196,3,5/1/17 8:22,5/1/17 8:22,3,4
280,1,5/1/17 5:22,5/1/17 5:23,7,1
280,4,5/1/17 16:06,5/1/17 16:06,6,4
20,4,5/1/17 5:46,5/1/17 5:47,8,3
20,3,5/1/17 10:21,5/1/17 10:22,10,7
20,4,5/1/17 13:18,5/1/17 13:18,9,5
20,1,5/1/17 4:29,5/1/17 4:29,6,5
20,1,5/1/17 15:12,5/1/17 15:12,7,5
282,1,5/1/17 8:30,5/1/17 8:31,1,4
282,3,5/1/17 11:15,5/1/17 11:16,5,2
282,4,5/1/17 7:27,5/1/17 7:27,4,3
282,3,5/1/17 15:43,5/1/17 15:43,4,9
282,2,5/1/17 14:12,5/1/17 14:13,5,10
182,3,5/1/17 17:05,5/1/17 17:05,5,1
182,3,5/1/17 9:42,5/1/17 9:42,4,10
182,4,5/1/17 4:18,5/1/17 4:19,9,4
182,1,5/1/17 12:48,5/1/17 12:48,4,7
49,2,5/1/17 15:55,5/1/17 15:55,8,6
49,2,5/1/17 9:29,5/1/17 9:29,9,8
49,2,5/1/17 16:27,5/1/17 16:28,1,7
49,4,5/1/17 17:12,5/1/17 17:12,2,9
50,1,5/1/17 6:42,5/1/17 6:42,10,9
50,2,5/1/17 9:46,5/1/17 9:46,2,4
50,3,5/1/17 8:51,5/1/17 8:52,9,2
50,2,5/1/17 11:45,5/1/17 11:46,6,10
50,1,5/1/17 18:26,5/1/17 18:27,1,9
213,1,5/1/17 11:22,5/1/17 11:22,9,8
213,3,5/1/17 12:02,5/1/17 12:03,10,3
270,1,5/1/17 6:04,5/1/17 6:04,2,1
270,3,5/1/17 12:44,5/1/17 12:45,2,8
270,2,5/1/17 7:23,5/1/17 7:23,8,5
277,3,5/1/17 12:47,5/1/17 12:47,1,2
277,3,5/1/17 17:41,5/1/17 17:41,4,9
277,3,5/1/17 12:49,5/1/17 12:49,7,8
290,2,5/2/17 15:27,5/2/17 15:28,10,5
290,2,5/2/17 4:51,5/2/17 4:51,2,1
290,4,5/2/17 18:13,5/2/17 18:13,4,6
255,2,5/2/17 18:53,5/2/17 18:53,9,6
255,4,5/2/17 18:57,5/2/17 18:57,7,9
266,3,5/2/17 12:54,5/2/17 12:55,4,9
266,2,5/2/17 8:29,5/2/17 8:30,2,7
266,4,5/2/17 9:01,5/2/17 9:01,3,5
168,3,5/2/17 12:15,5/2/17 12:16,5,10
168,4,5/2/17 6:14,5/2/17 6:15,10,2
168,2,5/2/17 15:16,5/2/17 15:16,8,9
222,3,5/2/17 6:56,5/2/17 6:56,5,6
222,2,5/2/17 16:20,5/2/17 16:20,5,8
222,1,5/2/17 10:28,5/2/17 10:29,10,7
222,4,5/2/17 13:47,5/2/17 13:48,7,2
222,3,5/2/17 5:10,5/2/17 5:11,1,10
106,1,5/2/17 5:10,5/2/17 5:11,3,7
106,4,5/2/17 16:26,5/2/17 16:26,6,4
106,2,5/2/17 19:44,5/2/17 19:45,4,7
106,4,5/2/17 10:56,5/2/17 10:57,3,9
297,3,5/2/17 12:06,5/2/17 12:06,6,5
297,3,5/2/17 11:10,5/2/17 11:11,9,2
297,4,5/2/17 17:51,5/2/17 17:52,8,3
297,1,5/2/17 8:45,5/2/17 8:45,8,10
297,4,5/2/17 15:12,5/2/17 15:13,1,6
221,1,5/2/17 19:21,5/2/17 19:22,10,8
221,4,5/2/17 8:20,5/2/17 8:20,9,7
221,3,5/2/17 8:45,5/2/17 8:45,3,4
221,3,5/2/17 12:01,5/2/17 12:01,5,10
221,2,5/2/17 6:56,5/2/17 6:57,10,7
263,3,5/2/17 4:45,5/2/17 4:45,6,4
263,1,5/2/17 17:53,5/2/17 17:54,8,1
263,4,5/2/17 4:14,5/2/17 4:14,4,1
142,2,5/2/17 4:46,5/2/17 4:46,10,5
142,4,5/2/17 4:17,5/2/17 4:17,4,7
142,3,5/2/17 17:31,5/2/17 17:32,1,9
14,3,5/2/17 18:28,5/2/17 18:28,4,6
14,3,5/2/17 17:18,5/2/17 17:18,10,9
221,4,5/2/17 9:20,5/2/17 9:21,7,1
221,2,5/2/17 14:47,5/2/17 14:48,2,6
221,2,5/2/17 19:47,5/2/17 19:47,7,4
221,2,5/2/17 13:08,5/2/17 13:08,4,9
221,1,5/2/17 6:56,5/2/17 6:56,5,10
47,1,5/2/17 11:32,5/2/17 11:33,6,8
47,2,5/2/17 16:01,5/2/17 16:01,3,2
89,4,5/2/17 11:36,5/2/17 11:36,3,8
89,3,5/2/17 15:42,5/2/17 15:42,3,5
89,1,5/2/17 7:19,5/2/17 7:20,5,9
89,3,5/2/17 18:10,5/2/17 18:10,7,8
89,3,5/2/17 11:46,5/2/17 11:47,5,8
144,1,5/2/17 7:36,5/2/17 7:36,6,7
144,2,5/2/17 8:56,5/2/17 8:56,6,4
150,4,5/2/17 13:44,5/2/17 13:44,5,1
150,4,5/2/17 6:57,5/2/17 6:57,9,10
251,2,5/2/17 5:11,5/2/17 5:11,7,4
251,3,5/2/17 10:12,5/2/17 10:12,3,4
251,4,5/2/17 10:09,5/2/17 10:09,5,7
244,1,5/2/17 15:44,5/2/17 15:44,4,5
244,1,5/2/17 8:25,5/2/17 8:25,4,2
244,4,5/2/17 18:38,5/2/17 18:39,3,7
50,2,5/2/17 15:23,5/2/17 15:23,2,1
50,3,5/2/17 18:53,5/2/17 18:54,2,6
50,1,5/2/17 8:07,5/2/17 8:07,2,5
50,1,5/2/17 4:41,5/2/17 4:41,5,8
8,2,5/2/17 14:34,5/2/17 14:35,7,2
8,4,5/2/17 16:07,5/2/17 16:07,3,4
8,4,5/2/17 19:48,5/2/17 19:49,3,10
8,4,5/2/17 8:02,5/2/17 8:03,5,4
46,2,5/2/17 14:33,5/2/17 14:33,10,9
46,1,5/2/17 4:02,5/2/17 4:02,6,4
46,1,5/2/17 11:45,5/2/17 11:46,4,2
46,2,5/2/17 4:20,5/2/17 4:21,1,5
291,1,5/2/17 11:07,5/2/17 11:07,7,5
291,4,5/2/17 19:52,5/2/17 19:53,6,3
291,3,5/2/17 13:52,5/2/17 13:53,3,10
291,2,5/2/17 11:09,5/2/17 11:10,2,7
291,3,5/2/17 13:56,5/2/17 13:57,2,3
65,1,5/2/17 12:11,5/2/17 12:11,4,1
65,4,5/2/17 15:42,5/2/17 15:43,6,2
44,1,5/2/17 10:30,5/2/17 10:30,4,10
44,4,5/2/17 14:28,5/2/17 14:28,7,6
44,1,5/2/17 15:08,5/2/17 15:09,7,4
220,2,5/2/17 9:17,5/2/17 9:17,10,8
220,4,5/2/17 6:47,5/2/17 6:48,10,2
220,2,5/2/17 5:20,5/2/17 5:20,8,10
148,4,5/2/17 18:17,5/2/17 18:17,4,2
148,1,5/2/17 8:44,5/2/17 8:44,6,10
148,2,5/2/17 10:16,5/2/17 10:17,1,8
148,3,5/2/17 6:39,5/2/17 6:39,8,2
148,2,5/2/17 9:44,5/2/17 9:45,7,2
185,1,5/2/17 16:53,5/2/17 16:54,2,6
185,1,5/2/17 19:36,5/2/17 19:37,4,9
109,3,5/2/17 5:12,5/2/17 5:12,3,7
109,2,5/2/17 5:57,5/2/17 5:57,4,3
109,1,5/2/17 5:15,5/2/17 5:15,10,6
37,4,5/2/17 16:19,5/2/17 16:19,6,3
37,2,5/2/17 17:14,5/2/17 17:14,8,5
37,3,5/2/17 13:12,5/2/17 13:12,2,9
58,1,5/2/17 8:41,5/2/17 8:42,10,3
58,2,5/2/17 5:14,5/2/17 5:14,2,1
58,2,5/2/17 14:10,5/2/17 14:10,10,9
58,1,5/2/17 14:40,5/2/17 14:41,9,3
149,3,5/2/17 8:02,5/2/17 8:03,3,6
149,2,5/2/17 9:12,5/2/17 9:12,8,9
149,4,5/2/17 8:34,5/2/17 8:35,3,7
149,1,5/2/17 14:42,5/2/17 14:42,9,8
224,3,5/2/17 8:47,5/2/17 8:47,8,6
224,3,5/2/17 6:52,5/2/17 6:52,3,9
201,4,5/2/17 7:16,5/2/17 7:16,7,10
201,1,5/2/17 16:55,5/2/17 16:55,9,7
38,4,5/2/17 19:09,5/2/17 19:09,5,4
38,2,5/2/17 10:00,5/2/17 10:00,6,8
38,1,5/2/17 12:27,5/2/17 12:27,10,9
38,2,5/2/17 16:29,5/2/17 16:30,5,2
206,1,5/2/17 10:54,5/2/17 10:55,1,10
206,4,5/2/17 17:21,5/2/17 17:21,3,1
206,1,5/2/17 19:31,5/2/17 19:32,3,10
206,2,5/2/17 4:51,5/2/17 4:52,3,7
206,3,5/2/17 7:47,5/2/17 7:47,1,10
224,2,5/2/17 16:39,5/2/17 16:40,3,8
224,2,5/2/17 5:41,5/2/17 5:41,4,5
224,2,5/2/17 17:39,5/2/17 17:39,8,5
224,1,5/2/17 12:50,5/2/17 12:51,1,7
98,4,5/2/17 10:26,5/2/17 10:26,5,4
98,2,5/2/17 7:29,5/2/17 7:29,3,5
98,4,5/2/17 17:17,5/2/17 17:18,6,10
208,1,5/2/17 17:07,5/2/17 17:07,3,2
208,4,5/2/17 18:00,5/2/17 18:01,8,1
208,1,5/2/17 16:40,5/2/17 16:41,7,3
170,3,5/2/17 16:24,5/2/17 16:24,9,4
170,2,5/2/17 11:10,5/2/17 11:10,8,4
170,2,5/2/17 13:49,5/2/17 13:49,7,5
170,1,5/2/17 8:04,5/2/17 8:05,9,1
170,4,5/2/17 19:44,5/2/17 19:44,6,3
250,3,5/2/17 12:41,5/2/17 12:42,8,4
250,4,5/2/17 9:47,5/2/17 9:48,4,9
250,1,5/2/17 12:33,5/2/17 12:34,1,9
250,4,5/2/17 19:02,5/2/17 19:02,2,8
250,1,5/2/17 13:05,5/2/17 13:06,8,1
254,1,5/2/17 7:16,5/2/17 7:16,7,4
254,1,5/2/17 7:35,5/2/17 7:36,7,3
254,1,5/2/17 14:43,5/2/17 14:43,7,5
293,4,5/2/17 8:47,5/2/17 8:48,8,1
293,3,5/2/17 10:45,5/2/17 10:45,6,4
293,3,5/2/17 19:37,5/2/17 19:37,9,5
293,2,5/2/17 18:04,5/2/17 18:05,3,9
130,1,5/2/17 8:32,5/2/17 8:32,6,3
130,2,5/2/17 9:03,5/2/17 9:03,8,7
130,4,5/2/17 6:00,5/2/17 6:00,10,5
77,1,5/2/17 9:17,5/2/17 9:18,3,6
77,3,5/2/17 15:26,5/2/17 15:27,8,2
50,1,5/2/17 13:00,5/2/17 13:01,8,5
50,2,5/2/17 8:22,5/2/17 8:22,3,4
50,1,5/2/17 10:01,5/2/17 10:01,2,7
50,3,5/2/17 17:42,5/2/17 17:42,4,5
50,3,5/2/17 18:14,5/2/17 18:14,6,7
230,4,5/2/17 9:23,5/2/17 9:23,2,10
230,4,5/2/17 10:29,5/2/17 10:30,4,9
179,3,5/2/17 11:25,5/2/17 11:26,6,3
179,1,5/2/17 6:39,5/2/17 6:40,10,1
179,1,5/2/17 15:05,5/2/17 15:06,2,7
179,1,5/2/17 17:36,5/2/17 17:36,8,6
80,2,5/2/17 13:18,5/2/17 13:18,7,8
80,3,5/2/17 6:19,5/2/17 6:20,8,1
137,4,5/2/17 14:42,5/2/17 14:42,7,2
137,3,5/2/17 9:38,5/2/17 9:38,9,10
137,4,5/2/17 19:34,5/2/17 19:35,9,3
137,1,5/2/17 6:43,5/2/17 6:43,10,5
115,1,5/2/17 8:38,5/2/17 8:39,1,9
115,1,5/2/17 19:56,5/2/17 19:56,3,2
115,2,5/2/17 4:04,5/2/17 4:04,7,3
115,1,5/2/17 16:52,5/2/17 16:52,5,6
53,3,5/2/17 19:10,5/2/17 19:11,7,2
53,3,5/2/17 13:51,5/2/17 13:51,5,10
53,2,5/2/17 13:34,5/2/17 13:35,5,7
53,4,5/2/17 19:15,5/2/17 19:16,6,10
22,1,5/2/17 18:51,5/2/17 18:52,2,7
22,3,5/2/17 19:04,5/2/17 19:05,9,3
22,3,5/2/17 10:04,5/2/17 10:04,1,7
22,4,5/2/17 17:17,5/2/17 17:18,10,3
22,3,5/2/17 7:10,5/2/17 7:11,7,3
186,1,5/2/17 12:43,5/2/17 12:43,9,5
186,4,5/2/17 12:35,5/2/17 12:36,6,2
126,1,5/2/17 14:00,5/2/17 14:00,9,3
126,4,5/2/17 7:04,5/2/17 7:04,3,7
126,2,5/2/17 16:57,5/2/17 16:57,10,5
1,2,5/2/17 17:04,5/2/17 17:04,6,3
1,4,5/2/17 5:22,5/2/17 5:22,5,1
1,2,5/2/17 10:23,5/2/17 10:24,6,9
1,2,5/2/17 6:22,5/2/17 6:23,1,10
1,1,5/2/17 11:08,5/2/17 11:08,7,8
1,4,5/2/17 18:27,5/2/17 18:27,4,5
1,2,5/2/17 14:17,5/2/17 14:17,4,7
299,4,5/2/17 14:53,5/2/17 14:54,2,10
299,4,5/2/17 4:10,5/2/17 4:10,4,2
299,2,5/2/17 4:34,5/2/17 4:35,9,2
299,3,5/2/17 18:04,5/2/17 18:05,2,7
176,4,5/2/17 10:42,5/2/17 10:42,5,3
176,4,5/2/17 15:21,5/2/17 15:22,6,1
176,4,5/2/17 7:25,5/2/17 7:25,2,1
94,2,5/2/17 16:48,5/2/17 16:49,10,7
94,3,5/2/17 11:31,5/2/17 11:32,10,2
145,4,5/2/17 4:09,5/2/17 4:09,4,1
145,2,5/2/17 19:02,5/2/17 19:02,4,3
31,4,5/2/17 5:07,5/2/17 5:08,3,7
31,4,5/2/17 16:33,5/2/17 16:34,8,10
31,1,5/2/17 17:10,5/2/17 17:11,10,6
31,3,5/2/17 5:56,5/2/17 5:56,10,3
254,1,5/2/17 9:50,5/2/17 9:50,1,2
254,1,5/2/17 19:49,5/2/17 19:49,2,7
7,1,5/2/17 7:19,5/2/17 7:20,2,7
7,4,5/2/17 14:06,5/2/17 14:07,7,10
7,2,5/2/17 10:28,5/2/17 10:28,7,1
7,3,5/2/17 6:09,5/2/17 6:09,5,10
42,1,5/2/17 16:09,5/2/17 16:10,1,3
42,4,5/2/17 11:38,5/2/17 11:38,8,6
42,2,5/2/17 16:25,5/2/17 16:26,3,7
42,2,5/2/17 14:39,5/2/17 14:40,1,10
42,3,5/2/17 13:50,5/2/17 13:51,9,2
80,3,5/2/17 4:12,5/2/17 4:12,6,2
80,1,5/2/17 5:04,5/2/17 5:05,4,10
80,1,5/2/17 6:49,5/2/17 6:50,6,1
16,3,5/2/17 13:51,5/2/17 13:52,5,9
16,4,5/2/17 8:52,5/2/17 8:53,3,10
16,4,5/2/17 12:42,5/2/17 12:42,2,7
16,1,5/2/17 7:09,5/2/17 7:10,4,7
273,1,5/2/17 16:02,5/2/17 16:02,8,6
273,4,5/2/17 7:20,5/2/17 7:21,6,1
273,4,5/2/17 13:42,5/2/17 13:43,6,10
91,4,5/2/17 13:00,5/2/17 13:00,3,5
91,3,5/2/17 7:13,5/2/17 7:13,2,3
124,2,5/2/17 17:32,5/2/17 17:33,10,5
124,3,5/2/17 8:57,5/2/17 8:58,5,9
260,2,5/2/17 6:22,5/2/17 6:23,6,8
260,2,5/2/17 5:04,5/2/17 5:04,9,6
260,4,5/2/17 13:36,5/2/17 13:36,2,7
